YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_ARR_1,DLY_APT_ARR_1,DLY_APT_ARR_A_1,DLY_APT_ARR_C_1,DLY_APT_ARR_D_1,DLY_APT_ARR_E_1,DLY_APT_ARR_G_1,DLY_APT_ARR_I_1,DLY_APT_ARR_M_1,DLY_APT_ARR_N_1,DLY_APT_ARR_O_1,DLY_APT_ARR_P_1,DLY_APT_ARR_R_1,DLY_APT_ARR_S_1,DLY_APT_ARR_T_1,DLY_APT_ARR_V_1,DLY_APT_ARR_W_1,DLY_APT_ARR_NA_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,ATFM_VERSION
2022,1,JAN,1-Jan-2022,LPPR,Porto,Portugal,100,,,,,,,,,,,,,,,,,,,,v2,Porto (LPPR)
2022,1,JAN,1-Jan-2022,LSGS,Sion,Switzerland,11,,,,,,,,,,,,,,,,,,,,v2,Sion (LSGS)
2022,1,JAN,1-Jan-2022,LTBA,Istanbul/ Atatürk,Turkey,30,,,,,,,,,,,,,,,,,,,,v2,Istanbul/ Atatürk (LTBA)
2022,1,JAN,1-Jan-2022,LWSK,Skopje,North Macedonia,15,,,,,,,,,,,,,,,,,,,,v2,Skopje (LWSK)
2022,1,JAN,1-Jan-2022,LFRM,Le Mans,France,1,,,,,,,,,,,,,,,,,,,,v2,Le Mans (LFRM)
2022,1,JAN,1-Jan-2022,LGKO,Kos,Greece,2,,,,,,,,,,,,,,,,,,,,v2,Kos (LGKO)
2022,1,JAN,1-Jan-2022,ENBR,Bergen,Norway,48,,,,,,,,,,,,,,,,,,,,v2,Bergen (ENBR)
2022,1,JAN,1-Jan-2022,LYPG,Podgorica,Montenegro,8,,,,,,,,,,,,,,,,,,,,v2,Podgorica (LYPG)
2022,1,JAN,1-Jan-2022,EGLC,London/ City,United Kingdom,6,,,,,,,,,,,,,,,,,,,,v2,London/ City (EGLC)
2022,1,JAN,1-Jan-2022,EGLF,Farnborough,United Kingdom,18,,,,,,,,,,,,,,,,,,,,v2,Farnborough (EGLF)
2022,1,JAN,1-Jan-2022,EYSA,Šiauliai,Lithuania,1,,,,,,,,,,,,,,,,,,,,v2,Šiauliai (EYSA)
2022,1,JAN,1-Jan-2022,LERT,Rota,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Rota (LERT)
2022,1,JAN,1-Jan-2022,LPFL,Flores,Portugal,1,,,,,,,,,,,,,,,,,,,,v2,Flores (LPFL)
2022,1,JAN,1-Jan-2022,EDDB,Berlin/ Schoenefeld,Germany,147,,,,,,,,,,,,,,,,,,,,v2,Berlin/ Schoenefeld (EDDB)
2022,1,JAN,1-Jan-2022,EGPF,Glasgow,United Kingdom,30,,,,,,,,,,,,,,,,,,,,v2,Glasgow (EGPF)
2022,1,JAN,1-Jan-2022,EPLL,Lodz - Lublinek,Poland,2,,,,,,,,,,,,,,,,,,,,v2,Lodz - Lublinek (EPLL)
2022,1,JAN,1-Jan-2022,GCHI,Hierro,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Hierro (GCHI)
2022,1,JAN,1-Jan-2022,LICJ,Palermo Falcone-Borsellino,Italy,62,,,,,,,,,,,,,,,,,,,,v2,Palermo Falcone-Borsellino (LICJ)
2022,1,JAN,1-Jan-2022,LOWW,Vienna,Austria,146,,,,,,,,,,,,,,,,,,,,v2,Vienna (LOWW)
2022,1,JAN,1-Jan-2022,LFST,Strasbourg-Entzheim,France,10,,,,,,,,,,,,,,,,,,,,v2,Strasbourg-Entzheim (LFST)
2022,1,JAN,1-Jan-2022,ESSA,Stockholm/ Arlanda,Sweden,107,,,,,,,,,,,,,,,,,,,,v2,Stockholm/ Arlanda (ESSA)
2022,1,JAN,1-Jan-2022,EYPA,Palanga,Lithuania,5,,,,,,,,,,,,,,,,,,,,v2,Palanga (EYPA)
2022,1,JAN,1-Jan-2022,EIKN,Connaught,Ireland,7,,,,,,,,,,,,,,,,,,,,v2,Connaught (EIKN)
2022,1,JAN,1-Jan-2022,LFTW,Nîmes-Garons,France,0,,,,,,,,,,,,,,,,,,,,v2,Nîmes-Garons (LFTW)
2022,1,JAN,1-Jan-2022,EVRA,Riga,Latvia,64,,,,,,,,,,,,,,,,,,,,v2,Riga (EVRA)
2022,1,JAN,1-Jan-2022,EIDL,Donegal,Ireland,2,,,,,,,,,,,,,,,,,,,,v2,Donegal (EIDL)
2022,1,JAN,1-Jan-2022,LEVC,Valencia,Spain,76,,,,,,,,,,,,,,,,,,,,v2,Valencia (LEVC)
2022,1,JAN,1-Jan-2022,LFKC,Calvi-Sainte-Catherine,France,5,,,,,,,,,,,,,,,,,,,,v2,Calvi-Sainte-Catherine (LFKC)
2022,1,JAN,1-Jan-2022,LMML,Malta,Malta,45,,,,,,,,,,,,,,,,,,,,v2,Malta (LMML)
2022,1,JAN,1-Jan-2022,LROP,Bucharest/ Otopeni,Romania,59,,,,,,,,,,,,,,,,,,,,v2,Bucharest/ Otopeni (LROP)
2022,1,JAN,1-Jan-2022,EDDE,Erfurt,Germany,1,,,,,,,,,,,,,,,,,,,,v2,Erfurt (EDDE)
2022,1,JAN,1-Jan-2022,LCPH,Paphos,Cyprus,27,,,,,,,,,,,,,,,,,,,,v2,Paphos (LCPH)
2022,1,JAN,1-Jan-2022,LJLJ,Ljubljana,Slovenia,6,,,,,,,,,,,,,,,,,,,,v2,Ljubljana (LJLJ)
2022,1,JAN,1-Jan-2022,LFPG,Paris-Charles-de-Gaulle,France,410,,,,,,,,,,,,,,,,,,,,v2,Paris-Charles-de-Gaulle (LFPG)
2022,1,JAN,1-Jan-2022,LGPZ,Aktion,Greece,1,,,,,,,,,,,,,,,,,,,,v2,Aktion (LGPZ)
2022,1,JAN,1-Jan-2022,LSZH,Zürich,Switzerland,184,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,20,2,v2,Zürich (LSZH)
2022,1,JAN,1-Jan-2022,LYBE,Belgrade/ Nikola Tesla,Serbia,39,,,,,,,,,,,,,,,,,,,,v2,Belgrade/ Nikola Tesla (LYBE)
2022,1,JAN,1-Jan-2022,EDDC,Dresden,Germany,7,,,,,,,,,,,,,,,,,,,,v2,Dresden (EDDC)
2022,1,JAN,1-Jan-2022,EDDS,Stuttgart,Germany,48,,,,,,,,,,,,,,,,,,,,v2,Stuttgart (EDDS)
2022,1,JAN,1-Jan-2022,EBBR,Brussels,Belgium,150,,,,,,,,,,,,,,,,,,,,v2,Brussels (EBBR)
2022,1,JAN,1-Jan-2022,EHAM,Amsterdam/ Schiphol,Netherlands,402,,,,,,,,,,,,,,,,,,,,v2,Amsterdam/ Schiphol (EHAM)
2022,1,JAN,1-Jan-2022,LEAM,Almeria,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Almeria (LEAM)
2022,1,JAN,1-Jan-2022,LFBO,Toulouse-Blagnac,France,55,,,,,,,,,,,,,,,,,,,,v2,Toulouse-Blagnac (LFBO)
2022,1,JAN,1-Jan-2022,LELL,Sabadell,Spain,0,,,,,,,,,,,,,,,,,,,,v2,Sabadell (LELL)
2022,1,JAN,1-Jan-2022,LEVT,Vitoria,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Vitoria (LEVT)
2022,1,JAN,1-Jan-2022,LEVX,Vigo,Spain,0,,,,,,,,,,,,,,,,,,,,v2,Vigo (LEVX)
2022,1,JAN,1-Jan-2022,LEXJ,Santander,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Santander (LEXJ)
2022,1,JAN,1-Jan-2022,LFKF,Figari-Sud Corse,France,6,,,,,,,,,,,,,,,,,,,,v2,Figari-Sud Corse (LFKF)
2022,1,JAN,1-Jan-2022,LFKJ,Ajaccio-Napoléon-Bonaparte,France,14,,,,,,,,,,,,,,,,,,,,v2,Ajaccio-Napoléon-Bonaparte (LFKJ)
2022,1,JAN,1-Jan-2022,LFMT,Montpellier-Méditerranée,France,17,,,,,,,,,,,,,,,,,,,,v2,Montpellier-Méditerranée (LFMT)
2022,1,JAN,1-Jan-2022,LIME,Bergamo,Italy,102,,,,,,,,,,,,,,,,,,,,v2,Bergamo (LIME)
2022,1,JAN,1-Jan-2022,LIML,Milan/ Linate,Italy,71,,,,,,,,,,,,,,,,,,,,v2,Milan/ Linate (LIML)
2022,1,JAN,1-Jan-2022,LPCS,Cascais,Portugal,1,,,,,,,,,,,,,,,,,,,,v2,Cascais (LPCS)
2022,1,JAN,1-Jan-2022,EINN,Shannon,Ireland,13,,,,,,,,,,,,,,,,,,,,v2,Shannon (EINN)
2022,1,JAN,1-Jan-2022,ENGM,Oslo/ Gardermoen,Norway,115,,,,,,,,,,,,,,,,,,,,v2,Oslo/ Gardermoen (ENGM)
2022,1,JAN,1-Jan-2022,LATI,Tirana,Albania,25,,,,,,,,,,,,,,,,,,,,v2,Tirana (LATI)
2022,1,JAN,1-Jan-2022,EGAA,Belfast/Aldergrove,United Kingdom,32,,,,,,,,,,,,,,,,,,,,v2,Belfast/Aldergrove (EGAA)
2022,1,JAN,1-Jan-2022,LEGR,Granada,Spain,8,,,,,,,,,,,,,,,,,,,,v2,Granada (LEGR)
2022,1,JAN,1-Jan-2022,LFLX,Châteauroux-Déols,France,2,,,,,,,,,,,,,,,,,,,,v2,Châteauroux-Déols (LFLX)
2022,1,JAN,1-Jan-2022,LFMU,Béziers-Vias,France,2,,,,,,,,,,,,,,,,,,,,v2,Béziers-Vias (LFMU)
2022,1,JAN,1-Jan-2022,LFTH,Hyères-Le Palyvestre,France,4,,,,,,,,,,,,,,,,,,,,v2,Hyères-Le Palyvestre (LFTH)
2022,1,JAN,1-Jan-2022,LGAV,Athens,Greece,133,,,,,,,,,,,,,,,,,,,,v2,Athens (LGAV)
2022,1,JAN,1-Jan-2022,GCLP,Gran Canaria,Spain,195,,,,,,,,,,,,,,,,,,,,v2,Gran Canaria (GCLP)
2022,1,JAN,1-Jan-2022,LFLP,Annecy-Meythet,France,4,,,,,,,,,,,,,,,,,,,,v2,Annecy-Meythet (LFLP)
2022,1,JAN,1-Jan-2022,LIPE,Bologna,Italy,62,,,,,,,,,,,,,,,,,,,,v2,Bologna (LIPE)
2022,1,JAN,1-Jan-2022,LFML,Marseille-Provence,France,75,,,,,,,,,,,,,,,,,,,,v2,Marseille-Provence (LFML)
2022,1,JAN,1-Jan-2022,LFOB,Beauvais-Tillé,France,35,,,,,,,,,,,,,,,,,,,,v2,Beauvais-Tillé (LFOB)
2022,1,JAN,1-Jan-2022,LFQQ,Lille-Lesquin,France,14,,,,,,,,,,,,,,,,,,,,v2,Lille-Lesquin (LFQQ)
2022,1,JAN,1-Jan-2022,LGRP,Rodos,Greece,8,,,,,,,,,,,,,,,,,,,,v2,Rodos (LGRP)
2022,1,JAN,1-Jan-2022,LTAI,Antalya,Turkey,95,,,,,,,,,,,,,,,,,,,,v2,Antalya (LTAI)
2022,1,JAN,1-Jan-2022,GEML,Melilla,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Melilla (GEML)
2022,1,JAN,1-Jan-2022,GMTT,Tanger,Morocco,1,,,,,,,,,,,,,,,,,,,,v2,Tanger (GMTT)
2022,1,JAN,1-Jan-2022,LEMH,Mahon,Spain,16,,,,,,,,,,,,,,,,,,,,v2,Mahon (LEMH)
2022,1,JAN,1-Jan-2022,LFBP,Pau-Pyrénées,France,5,,,,,,,,,,,,,,,,,,,,v2,Pau-Pyrénées (LFBP)
2022,1,JAN,1-Jan-2022,LFLC,Clermont-Ferrand-Auvergne,France,3,,,,,,,,,,,,,,,,,,,,v2,Clermont-Ferrand-Auvergne (LFLC)
2022,1,JAN,1-Jan-2022,LFLY,Lyon-Bron,France,2,,,,,,,,,,,,,,,,,,,,v2,Lyon-Bron (LFLY)
2022,1,JAN,1-Jan-2022,LPPS,Porto Santo,Portugal,2,,,,,,,,,,,,,,,,,,,,v2,Porto Santo (LPPS)
2022,1,JAN,1-Jan-2022,LFRD,Dinard-Pleurtuit-Saint-Malo,France,0,,,,,,,,,,,,,,,,,,,,v2,Dinard-Pleurtuit-Saint-Malo (LFRD)
2022,1,JAN,1-Jan-2022,EKCH,Copenhagen/ Kastrup,Denmark,143,,,,,,,,,,,,,,,,,,,,v2,Copenhagen/ Kastrup (EKCH)
2022,1,JAN,1-Jan-2022,GMFF,Fes,Morocco,1,,,,,,,,,,,,,,,,,,,,v2,Fes (GMFF)
2022,1,JAN,1-Jan-2022,LEAL,Alicante,Spain,95,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,9,3,v2,Alicante (LEAL)
2022,1,JAN,1-Jan-2022,LIRN,Naples,Italy,73,,,,,,,,,,,,,,,,,,,,v2,Naples (LIRN)
2022,1,JAN,1-Jan-2022,LPAZ,Santa Maria,Portugal,1,,,,,,,,,,,,,,,,,,,,v2,Santa Maria (LPAZ)
2022,1,JAN,1-Jan-2022,LRBS,Bucharest/ Băneasa,Romania,1,,,,,,,,,,,,,,,,,,,,v2,Bucharest/ Băneasa (LRBS)
2022,1,JAN,1-Jan-2022,EDDG,Muenster-Osnabrueck,Germany,6,,,,,,,,,,,,,,,,,,,,v2,Muenster-Osnabrueck (EDDG)
2022,1,JAN,1-Jan-2022,EPKK,Krakow - Balice,Poland,55,,,,,,,,,,,,,,,,,,,,v2,Krakow - Balice (EPKK)
2022,1,JAN,1-Jan-2022,LFBZ,Biarritz-Bayonne-Anglet,France,5,,,,,,,,,,,,,,,,,,,,v2,Biarritz-Bayonne-Anglet (LFBZ)
2022,1,JAN,1-Jan-2022,LFLS,Grenoble-Isère,France,17,,,,,,,,,,,,,,,,,,,,v2,Grenoble-Isère (LFLS)
2022,1,JAN,1-Jan-2022,LIRP,Pisa San Giusto,Italy,29,,,,,,,,,,,,,,,,,,,,v2,Pisa San Giusto (LIRP)
2022,1,JAN,1-Jan-2022,LPPD,Ponta Delgada,Portugal,21,,,,,,,,,,,,,,,,,,,,v2,Ponta Delgada (LPPD)
2022,1,JAN,1-Jan-2022,EDDL,Dusseldorf,Germany,98,,,,,,,,,,,,,,,,,,,,v2,Dusseldorf (EDDL)
2022,1,JAN,1-Jan-2022,GCXO,Tenerife North,Spain,65,,,,,,,,,,,,,,,,,,,,v2,Tenerife North (GCXO)
2022,1,JAN,1-Jan-2022,LFRQ,Quimper-Pluguffan,France,1,,,,,,,,,,,,,,,,,,,,v2,Quimper-Pluguffan (LFRQ)
2022,1,JAN,1-Jan-2022,LGKF,Kefallinia,Greece,1,,,,,,,,,,,,,,,,,,,,v2,Kefallinia (LGKF)
2022,1,JAN,1-Jan-2022,LFMP,Perpignan-Rivesaltes,France,5,,,,,,,,,,,,,,,,,,,,v2,Perpignan-Rivesaltes (LFMP)
2022,1,JAN,2-Jan-2022,LIMC,Milan/ Malpensa,Italy,227,,,,,,,,,,,,,,,,,,,,v2,Milan/ Malpensa (LIMC)
2022,1,JAN,2-Jan-2022,LIPE,Bologna,Italy,75,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,8,4,v2,Bologna (LIPE)
2022,1,JAN,2-Jan-2022,LICC,Catania,Italy,95,,,,,,,,,,,,,,,,,,,,v2,Catania (LICC)
2022,1,JAN,2-Jan-2022,LEIB,Ibiza,Spain,58,,,,,,,,,,,,,,,,,,,,v2,Ibiza (LEIB)
2022,1,JAN,2-Jan-2022,UKBB,Kiev/Boryspil,Ukraine,119,,,,,,,,,,,,,,,,,,,,v2,Kiev/Boryspil (UKBB)
2022,1,JAN,2-Jan-2022,LPCS,Cascais,Portugal,6,,,,,,,,,,,,,,,,,,,,v2,Cascais (LPCS)
2022,1,JAN,2-Jan-2022,EGPH,Edinburgh,United Kingdom,103,,,,,,,,,,,,,,,,,,,,v2,Edinburgh (EGPH)
2022,1,JAN,2-Jan-2022,GMAD,Agadir,Morocco,7,,,,,,,,,,,,,,,,,,,,v2,Agadir (GMAD)
2022,1,JAN,2-Jan-2022,LEZG,Zaragoza,Spain,11,,,,,,,,,,,,,,,,,,,,v2,Zaragoza (LEZG)
2022,1,JAN,2-Jan-2022,LJMB,Maribor,Slovenia,1,,,,,,,,,,,,,,,,,,,,v2,Maribor (LJMB)
2022,1,JAN,2-Jan-2022,LOWS,Salzburg,Austria,56,,,,,,,,,,,,,,,,,,,,v2,Salzburg (LOWS)
2022,1,JAN,2-Jan-2022,LFRN,Rennes-Saint-Jacques,France,15,,,,,,,,,,,,,,,,,,,,v2,Rennes-Saint-Jacques (LFRN)
2022,1,JAN,2-Jan-2022,EPWA,Warszawa/ Chopina,Poland,163,,,,,,,,,,,,,,,,,,,,v2,Warszawa/ Chopina (EPWA)
2022,1,JAN,2-Jan-2022,LFPB,Paris-Le Bourget,France,97,778,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,31,17,v2,Paris-Le Bourget (LFPB)
2022,1,JAN,2-Jan-2022,GMME,Rabat,Morocco,4,,,,,,,,,,,,,,,,,,,,v2,Rabat (GMME)
2022,1,JAN,2-Jan-2022,LEMO,Seville/Moron,Spain,1,,,,,,,,,,,,,,,,,,,,v2,Seville/Moron (LEMO)
2022,1,JAN,2-Jan-2022,LFPN,Toussus-le-Noble,France,19,,,,,,,,,,,,,,,,,,,,v2,Toussus-le-Noble (LFPN)
2022,1,JAN,2-Jan-2022,EDDW,Bremen,Germany,18,,,,,,,,,,,,,,,,,,,,v2,Bremen (EDDW)
2022,1,JAN,2-Jan-2022,EPKT,Katowice - Pyrzowice,Poland,40,,,,,,,,,,,,,,,,,,,,v2,Katowice - Pyrzowice (EPKT)
2022,1,JAN,2-Jan-2022,LFLP,Annecy-Meythet,France,12,,,,,,,,,,,,,,,,,,,,v2,Annecy-Meythet (LFLP)
2022,1,JAN,2-Jan-2022,LFMN,Nice-Côte d’Azur,France,179,,,,,,,,,,,,,,,,,,,,v2,Nice-Côte d’Azur (LFMN)
2022,1,JAN,2-Jan-2022,GMMX,Marrakech,Morocco,8,,,,,,,,,,,,,,,,,,,,v2,Marrakech (GMMX)
2022,1,JAN,2-Jan-2022,LFBL,Limoges-Bellegarde,France,7,,,,,,,,,,,,,,,,,,,,v2,Limoges-Bellegarde (LFBL)
2022,1,JAN,2-Jan-2022,LLBG,Tel Aviv,Israel,125,,,,,,,,,,,,,,,,,,,,v2,Tel Aviv (LLBG)
2022,1,JAN,2-Jan-2022,ENHD,Haugesund,Norway,10,,,,,,,,,,,,,,,,,,,,v2,Haugesund (ENHD)
2022,1,JAN,2-Jan-2022,EGLL,London/ Heathrow,United Kingdom,427,,,,,,,,,,,,,,,,,,,,v2,London/ Heathrow (EGLL)
2022,1,JAN,2-Jan-2022,LEBL,Barcelona,Spain,395,393,0,0,0,0,0,0,0,0,0,0,0,0,0,80,313,0,35,7,v2,Barcelona (LEBL)
2022,1,JAN,2-Jan-2022,LEMD,Madrid/ Barajas,Spain,414,,,,,,,,,,,,,,,,,,,,v2,Madrid/ Barajas (LEMD)
2022,1,JAN,2-Jan-2022,LFLI,Annemasse,France,3,,,,,,,,,,,,,,,,,,,,v2,Annemasse (LFLI)
2022,1,JAN,2-Jan-2022,EHRD,Rotterdam,Netherlands,20,,,,,,,,,,,,,,,,,,,,v2,Rotterdam (EHRD)
2022,1,JAN,2-Jan-2022,LGMK,Mikonos,Greece,3,,,,,,,,,,,,,,,,,,,,v2,Mikonos (LGMK)
2022,1,JAN,2-Jan-2022,EGHI,Southampton,United Kingdom,21,,,,,,,,,,,,,,,,,,,,v2,Southampton (EGHI)
2022,1,JAN,2-Jan-2022,EIKY,Kerry/Farranfore,Ireland,8,,,,,,,,,,,,,,,,,,,,v2,Kerry/Farranfore (EIKY)
2022,1,JAN,2-Jan-2022,GCLP,Gran Canaria,Spain,180,,,,,,,,,,,,,,,,,,,,v2,Gran Canaria (GCLP)
2022,1,JAN,2-Jan-2022,LEPP,Noain Pamplona,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Noain Pamplona (LEPP)
2022,1,JAN,2-Jan-2022,LEST,Santiago,Spain,37,,,,,,,,,,,,,,,,,,,,v2,Santiago (LEST)
2022,1,JAN,2-Jan-2022,LPPR,Porto,Portugal,125,,,,,,,,,,,,,,,,,,,,v2,Porto (LPPR)
2022,1,JAN,2-Jan-2022,LFOP,Rouen,France,5,,,,,,,,,,,,,,,,,,,,v2,Rouen (LFOP)
2022,1,JAN,2-Jan-2022,LFPO,Paris-Orly,France,282,409,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,31,11,v2,Paris-Orly (LFPO)
2022,1,JAN,2-Jan-2022,LTBA,Istanbul/ Atatürk,Turkey,36,,,,,,,,,,,,,,,,,,,,v2,Istanbul/ Atatürk (LTBA)
2022,1,JAN,2-Jan-2022,ENGM,Oslo/ Gardermoen,Norway,265,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,58,16,v2,Oslo/ Gardermoen (ENGM)
2022,1,JAN,2-Jan-2022,LFMP,Perpignan-Rivesaltes,France,6,,,,,,,,,,,,,,,,,,,,v2,Perpignan-Rivesaltes (LFMP)
2022,1,JAN,2-Jan-2022,EGKK,London/ Gatwick,United Kingdom,225,,,,,,,,,,,,,,,,,,,,v2,London/ Gatwick (EGKK)
2022,1,JAN,2-Jan-2022,LFKB,Bastia-Poretta,France,22,,,,,,,,,,,,,,,,,,,,v2,Bastia-Poretta (LFKB)
2022,1,JAN,2-Jan-2022,LSGS,Sion,Switzerland,54,399,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,v2,Sion (LSGS)
2022,1,JAN,2-Jan-2022,EDDF,Frankfurt,Germany,485,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,v2,Frankfurt (EDDF)
2022,1,JAN,2-Jan-2022,LKMT,Ostrava,Czech Republic,4,,,,,,,,,,,,,,,,,,,,v2,Ostrava (LKMT)
2022,1,JAN,2-Jan-2022,LFRG,Deauville-Normandie,France,2,,,,,,,,,,,,,,,,,,,,v2,Deauville-Normandie (LFRG)
2022,1,JAN,2-Jan-2022,EDDH,Hamburg,Germany,139,,,,,,,,,,,,,,,,,,,,v2,Hamburg (EDDH)
2022,1,JAN,2-Jan-2022,EYVI,Vilnius,Lithuania,53,,,,,,,,,,,,,,,,,,,,v2,Vilnius (EYVI)
2022,1,JAN,2-Jan-2022,EHGG,Groningen,Netherlands,3,,,,,,,,,,,,,,,,,,,,v2,Groningen (EHGG)
2022,1,JAN,2-Jan-2022,EINN,Shannon,Ireland,17,,,,,,,,,,,,,,,,,,,,v2,Shannon (EINN)
2022,1,JAN,2-Jan-2022,LESB,Son Bonet,Spain,0,,,,,,,,,,,,,,,,,,,,v2,Son Bonet (LESB)
2022,1,JAN,2-Jan-2022,LESO,San Sebastian,Spain,4,,,,,,,,,,,,,,,,,,,,v2,San Sebastian (LESO)
2022,1,JAN,2-Jan-2022,LWSK,Skopje,North Macedonia,21,,,,,,,,,,,,,,,,,,,,v2,Skopje (LWSK)
2022,1,JAN,2-Jan-2022,EIDW,Dublin,Ireland,247,,,,,,,,,,,,,,,,,,,,v2,Dublin (EIDW)
2022,1,JAN,2-Jan-2022,ENZV,Stavanger,Norway,62,,,,,,,,,,,,,,,,,,,,v2,Stavanger (ENZV)
2022,1,JAN,2-Jan-2022,LATI,Tirana,Albania,52,,,,,,,,,,,,,,,,,,,,v2,Tirana (LATI)
2022,1,JAN,2-Jan-2022,LFMK,Carcassonne-Salvaza,France,4,,,,,,,,,,,,,,,,,,,,v2,Carcassonne-Salvaza (LFMK)
2022,1,JAN,2-Jan-2022,LFRO,Lannion,France,1,,,,,,,,,,,,,,,,,,,,v2,Lannion (LFRO)
2022,1,JAN,2-Jan-2022,LFRS,Nantes-Atlantique,France,67,,,,,,,,,,,,,,,,,,,,v2,Nantes-Atlantique (LFRS)
2022,1,JAN,2-Jan-2022,UDYZ,Zvartnots,Armenia,31,,,,,,,,,,,,,,,,,,,,v2,Zvartnots (UDYZ)
2022,1,JAN,2-Jan-2022,EPGD,Gdansk,Poland,54,,,,,,,,,,,,,,,,,,,,v2,Gdansk (EPGD)
2022,1,JAN,2-Jan-2022,GCLA,La Palma,Spain,23,,,,,,,,,,,,,,,,,,,,v2,La Palma (GCLA)
2022,1,JAN,2-Jan-2022,ENVA,Trondheim,Norway,74,,,,,,,,,,,,,,,,,,,,v2,Trondheim (ENVA)
2022,1,JAN,2-Jan-2022,LECO,La Coruna,Spain,12,,,,,,,,,,,,,,,,,,,,v2,La Coruna (LECO)
2022,1,JAN,2-Jan-2022,LOWI,Innsbruck,Austria,66,,,,,,,,,,,,,,,,,,,,v2,Innsbruck (LOWI)
2022,1,JAN,2-Jan-2022,GCGM,La Gomera,Spain,3,,,,,,,,,,,,,,,,,,,,v2,La Gomera (GCGM)
2022,1,JAN,2-Jan-2022,LSZH,Zürich,Switzerland,288,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,6,1,v2,Zürich (LSZH)
2022,1,JAN,2-Jan-2022,LPHR,Horta,Portugal,8,,,,,,,,,,,,,,,,,,,,v2,Horta (LPHR)
2022,1,JAN,2-Jan-2022,EDDE,Erfurt,Germany,1,,,,,,,,,,,,,,,,,,,,v2,Erfurt (EDDE)
2022,1,JAN,2-Jan-2022,EIDL,Donegal,Ireland,3,,,,,,,,,,,,,,,,,,,,v2,Donegal (EIDL)
2022,1,JAN,2-Jan-2022,GEML,Melilla,Spain,12,,,,,,,,,,,,,,,,,,,,v2,Melilla (GEML)
2022,1,JAN,2-Jan-2022,LEBZ,Badajoz,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Badajoz (LEBZ)
2022,1,JAN,2-Jan-2022,LFBO,Toulouse-Blagnac,France,90,,,,,,,,,,,,,,,,,,,,v2,Toulouse-Blagnac (LFBO)
2022,1,JAN,2-Jan-2022,LFRB,Brest-Bretagne,France,19,,,,,,,,,,,,,,,,,,,,v2,Brest-Bretagne (LFRB)
2022,1,JAN,2-Jan-2022,LYPG,Podgorica,Montenegro,12,,,,,,,,,,,,,,,,,,,,v2,Podgorica (LYPG)
2022,1,JAN,2-Jan-2022,LGSA,Khania/Souda,Greece,13,,,,,,,,,,,,,,,,,,,,v2,Khania/Souda (LGSA)
2022,1,JAN,2-Jan-2022,LTAI,Antalya,Turkey,138,,,,,,,,,,,,,,,,,,,,v2,Antalya (LTAI)
2022,1,JAN,2-Jan-2022,EGAA,Belfast/Aldergrove,United Kingdom,52,,,,,,,,,,,,,,,,,,,,v2,Belfast/Aldergrove (EGAA)
2022,1,JAN,2-Jan-2022,EGGD,Bristol,United Kingdom,70,,,,,,,,,,,,,,,,,,,,v2,Bristol (EGGD)
2022,1,JAN,2-Jan-2022,EYPA,Palanga,Lithuania,5,,,,,,,,,,,,,,,,,,,,v2,Palanga (EYPA)
2022,1,JAN,2-Jan-2022,LIPZ,Venice,Italy,88,,,,,,,,,,,,,,,,,,,,v2,Venice (LIPZ)
2022,1,JAN,2-Jan-2022,LGAV,Athens,Greece,236,,,,,,,,,,,,,,,,,,,,v2,Athens (LGAV)
2022,1,JAN,2-Jan-2022,LGIR,Heraklion,Greece,17,,,,,,,,,,,,,,,,,,,,v2,Heraklion (LGIR)
2022,1,JAN,2-Jan-2022,LTBJ,İzmir/ Adnan Menderes,Turkey,76,,,,,,,,,,,,,,,,,,,,v2,İzmir/ Adnan Menderes (LTBJ)
2022,1,JAN,2-Jan-2022,LUKK,Chișinău,Moldova,31,,,,,,,,,,,,,,,,,,,,v2,Chișinău (LUKK)
2022,1,JAN,2-Jan-2022,EDDB,Berlin/ Schoenefeld,Germany,226,,,,,,,,,,,,,,,,,,,,v2,Berlin/ Schoenefeld (EDDB)
2022,1,JAN,2-Jan-2022,EDDC,Dresden,Germany,13,,,,,,,,,,,,,,,,,,,,v2,Dresden (EDDC)
